Date, 13021 - Export of goods - Sao Paulo - US $ (thousand), 13022 - Import of goods - Sao Paulo - US $ (thousand), 13023 - Balance of trade balance - Sao Paulo - USD $ (thousand), 14026 - Balance of credit operations of the National Financial System - Sao Paulo - Individuals - R$ (million), 14053 - Balance of credit operations of the National Financial System - Sao Paulo - Legal entities - R$ (million), 14080 - Balance of credit operations of the National Financial System - Sao Paulo - Total - R$ (million), 15885 - Default rate of credit operations of the National Financial System - Sao Paulo - Individuals -%, 15917 - Default rate of credit operations of the National Financial System - Sao Paulo - Legal entities -%, 15949 - Default rate of credit operations of the National Financial System - Sao Paulo - Total -%, "CP.1-2Q ..... 46 popular house, 1 floor, balcony, living room, 2 bedrooms, circulation, bathroom and kitchen "," CP.1-2Q ..... 40 Popular house, 1 floor, s wing, 2 bedrooms, circulation, bathroom and kitchen "," CR.1-2Q ..... 62 Residential house, 1 floor, balcony, living room, 2 bedrooms, circulation, bathroom, kitchen, service area, bedroom and WC de maid "," CR.1-3Q .... 104 Residential house, 1 floor, balcony, living room, 3 bedrooms, circulation, bathroom, toilet, kitchen, service area, maid's room and toilet "," CR. 1-4Q .... 122 Residential house, 1 floor, balcony, living room, 4 bedrooms, circulation, 2 bathrooms, kitchen, laundry area, maid's room and toilet "," CP.1-1Q ..... 30 Popular house, 1 floor, living room, 1 bedroom, circulation, bathroom and kitchen "," CP.2-3Q ..... 56 Popular house, 2 floors, living room, 3 bedrooms, circulation, bathroom and kitchen "," CR.2-2Q ..... 81 Residential house, semi-detached, 2 floors, living room, 2 bedrooms, circulation, bathroom, kitchen, service area, maid's room and toilet "," Table 254 - Number of informants and Quantity stocked on the last day of the semester, by products, type of company property and type of activity of the establishment ", 4345 - Revenue from states and municipalities (Flows) - Collection of ICMS - Sao Paulo - u.m.c. (thousand), 4372 - Revenue from states and municipalities (Flows) - Transfers from the Union - Sao Paulo - u.m.c. (thousand), 7640 - Collection of ICMS (Flows) - Primary sector - Sao Paulo - u.m.c. (thousand), 7651 - Collection of ICMS (Flows) - Secondary sector - Sao Paulo - u.m.c. (thousand), 7662 - Collection of ICMS (Flows) - Tertiary sector - Sao Paulo - u.m.c. (thousand), 7673 - Collection of ICMS (Flows) - Energy - Sao Paulo - u.m.c. (thousand), 7684 - Collection of ICMS (Flows) - Petroleum - Sao Paulo - u.m.c. (thousand), 7695 - Collection of ICMS (Flows) - Other sources - Sao Paulo - u.m.c. (thousand), Infant Mortality, 3653 - General industry, 3653 - Extractive industries, 3653 - Transformation industries, 3653 - Food products manufacturing, 3653 - Beverages manufacturing, "20128 - Retail sales volume index - Pharmaceutical articles, medical, orthopedic, perfumery and cosmetics - Sao Paulo - Index "," 20129 - Retail sales volume index - Books, newspapers, magazines and stationery - Sao Paulo - Index "," 20130 - Retail sales volume index - Office, computer and communication equipment and supplies - Sao Paulo - Index ", 20131 - Retail sales volume index - Other articles for personal and domestic use - Sao Paulo - Index, 20132 - Retail sales volume index - Construction material - Sao Paulo - Index, 20133 - Retail sales volume index - Total expanded trade - São Paulo - Index, 21925 - Industrial production (2012 = 100) - General - Sao Paulo - Index, 28311 - Index formal employment - Sao Paulo - Index, 7427 - Salaried employed persons (Jan / 2001 = 100) - Sao Paulo - Index, 10782 - Unemployment rate - Metropolitan region - Sao Paulo (in the week) -%, 12832 - Economically active population - Metropolitan area of Sao Paulo - Units (thousand ), 12835 - Employed population - Metropolitan Region of Sao Paulo - Units (thousand), 12839 - Unemployed population - Metropolitan Region of Sao Paulo - Units (thousand), 12841 - Average real effective income of employed persons - Metropolitan Region of Sao Paulo - R$, 12867 - Formal jobs generated - Sao Paulo - Units, 13024 - Extended National Consumer Price Index - monthly variation - Sao Paulo -%, 13025 - National Consumer Price Index - monthly variation - Sao Paulo -%, 1475 - Retail sales volume index - Total - Sao Paulo - Index, 1490 - Retail sales volume index - Fuels and lubricants - Sao Paulo - Index, "1503 - Retail sales volume index - Hypermarkets, supermarkets, food products, beverages and tobacco - Sao Paulo - Index "," 1516 - Retail sales volume index - Fabrics, clothing and footwear - Sao Paulo - Index ", 1529 - Retail sales volume index - Furniture and household appliances - Sao Paulo - Index , "1555 - Retail sales volume index - Cars, motorcycles, parts and pieces - Sao Paulo - Index", 1568 - Retail sales volume index - Hypermarkets and supermarkets - Sao Paulo - Index, 28035 - PMS - Service volume index - Total - Sao Paulo - seasonally adjusted - Index, Total evolution of job terminations, Total evolution of job admissions, Nominal Sales - retail - seasonally adjusted index 2014, Real sales - retail - seasonally adjusted index 2014, 25394 - Regional Economic Activity Index - Sao Paulo - seasonally adjusted - Index, Consumption - electricity - Southeast Region (SE) - amount. - GWh - Eletrobras - ELETRO12_CEESE12 -, Table 6588 - Planted Area (Hectare), Table 6588 - Harvested Area (Hectare), Sugar spot price R $ (CEPEA / ESALQ crystal sugar indicator - Sao Paulo), Sugar spot price USD (CEPEA / ESALQ Crystal Sugar Indicator - Sao Paulo), Arabica Coffee Indicator CEPEA / ESALQ R$, Arabica Coffee Indicator CEPEA / ESALQ USD , Chicken CEPEA / ESALQ Frozen Chicken Prices - SP State, Fat Cattle CEPEA Indicator / B3
1/1/2004,1731790,1924930,193140,36817,103392,140209,5.77,2.8,3.47,0,0,0,619.01,586.96,0,0,0,0,"3,606,948","435,076","7,221","1,172,703","1,425,497","444,954","480,160","76,413",732,81.7,0,0,0,0,40.9,63.6,13.6,25.5,69.2,51.2,74.3,95.22,95.93,12.9,"9,195","8,005","1,190","1,970.17","37,532",0.49,0.32,45.4,85.2,49.7,54.1,32.5,62.8,49.6,0,"220,635","274,547",31.20,48.20,101.75,"13,505",0,0,0,0,0,0,0,0
2/1/2004,1794798,1658893,135905,37505,103029,140533,5.69,1.52,2.49,0,0,0,624.1,591.83,0,0,0,0,"3,291,269","463,647","6,648","1,040,093","1,237,244","464,583","477,327","65,374",729,82.5,0,0,0,0,39.8,61.3,9.8,27.4,65.2,49.6,71.7,95.99,95.92,13.6,"9,196","7,942","1,254","1,971.37","53,912",0.45,0.1,44.4,79,48.8,50.9,32.7,60.5,48.7,0,"249,825","301,082",31.50,48.90,102.54,"13,229",0,0,0,0,0,0,0,0
3/1/2004,2543382,2445465,97918,38221,102634,140855,5.5,1.55,2.48,0,0,0,627.75,595.2,0,0,0,0,"3,510,949","395,902","6,876","1,221,909","1,278,328","444,562","478,759","80,515",815,83.4,0,0,0,0,45.7,60.4,16.6,26.6,79.2,55.7,84.8,96.68,96.77,14.6,"9,345","7,982","1,363","1,953.50","51,253",0.49,0.54,47.7,89.7,50.9,60.8,36.6,71.3,50.7,0,"228,015","308,379",31.70,49.30,103.48,"13,356",0,0,0,0,0,0,0,0
4/1/2004,2356504,2160115,196388,38775,105712,144487,5.5,1.62,2.53,0,0,0,630.26,597.62,0,0,0,0,"3,697,706","501,650","6,336","1,310,770","1,324,744","467,771","508,264","79,821",777,83.7,0,0,0,0,41.9,52.2,10,27.4,71.2,53.3,79.6,97.74,96.17,14.5,"9,394","8,030","1,364","1,966.68","80,364",0.29,0.19,48.2,85.7,53.4,59.2,35.5,63.4,53.3,0,"218,677","332,428",31.90,49.50,103.76,"13,796",0,0,0,0,0,0,0,0
5/1/2004,2672335,2170125,502210,39522,109432,148953,5.42,1.79,2.63,0,0,0,645.09,611.49,0,0,0,0,"3,708,325","480,638","6,030","1,312,571","1,298,050","506,534","503,585","81,555",832,84.3,0,0,0,0,44.6,52.1,13,30.8,73.1,55.6,84.8,99.27,98.21,13.6,"9,444","8,155","1,289","1,996.20","113,749",0.51,0.43,50.4,81.9,52.3,88,40.6,66.1,52.1,0,"231,422","300,582",32.70,50.30,104.06,"14,085",0,0,0,0,0,0,0,0
6/1/2004,2842921,2461783,381137,40236,110953,151189,5.23,1.63,2.46,0,0,0,651.51,617.7,0,0,0,0,"3,875,064","354,819","5,770","1,385,922","1,375,815","493,930","527,969","85,658",809,85.1,0,0,0,0,44.2,49.1,17.4,28.5,72.4,54.9,85.1,100.2,98.69,13.4,"9,430","8,172","1,258","1,989.31","69,142",0.88,0.69,48.1,85.5,50.2,73.7,37.8,69,50.2,0,"227,698","298,515",33.90,51.00,104.71,"14,081",0,0,0,0,0,0,0,0
7/1/2004,2870486,2358440,512046,41117,112303,153420,5.18,1.56,2.4,0,0,0,656.27,622.76,0,0,0,0,"3,784,852","385,153","6,130","1,321,469","1,362,231","455,930","558,456","80,636",751,85,0,0,0,0,44.1,50,13,29.5,77.9,56.1,89.5,101.2,97.78,12.5,"9,447","8,262","1,185","1,955.17","70,816",1.19,1.22,49.9,91.4,53.2,69.7,38.7,67.7,53.2,0,"240,150","306,560",33.90,50.80,105.43,"14,213",0,0,0,0,0,0,0,0
8/1/2004,2888462,2346997,541466,41451,112339,153789,5,1.42,2.27,0,0,0,660.83,627.07,0,0,0,0,"3,960,949","440,452","7,455","1,391,965","1,398,428","507,862","572,263","82,976",703,86.3,0,0,0,0,42.1,52.2,11.2,29.6,77.4,56.2,92.6,102.11,98.6,12.6,"9,403","8,222","1,181","1,973.74","66,389",0.57,0.41,48.7,87.8,52.3,63,39.1,71.4,52.3,0,"232,847","286,942",33.80,49.70,106.14,"14,320",0,0,0,0,0,0,0,0
9/1/2004,2893682,2495773,397909,42037,113039,155076,5.12,1.36,2.26,0,0,0,663.32,629.04,0,0,0,0,"4,083,619","400,241","8,137","1,427,995","1,409,900","536,369","608,897","92,321",690,89.8,0,0,0,0,41.2,47.1,17.3,28.6,74.3,55.2,95.3,102.84,98.94,11.7,"9,399","8,299","1,100","1,951.85","54,089",0.28,0.28,48.1,86.9,52.3,59.8,36.9,69.8,52.3,0,"225,865","273,832",34.10,50.20,108.3,"14,723",0,0,0,0,0,0,0,0
10/1/2004,2742894,2374164,368731,43379,116511,159890,5.07,1.28,2.18,0,0,0,664.21,629.84,0,0,0,0,"4,053,678","513,057","8,922","1,444,671","1,391,408","565,206","543,050","100,421",704,86.8,0,0,0,0,41.9,49,12.2,32.7,74.4,57.2,92.8,103.48,99.23,11.2,"9,415","8,358","1,057","1,969.00","47,963",0.58,0.29,51.2,89.1,56,62.9,39.9,69.4,56.1,0,"251,092","271,136",34.30,50.40,107.5,"14,981",0,0,0,0,0,0,0,0
11/1/2004,2629164,2557403,71761,44165,117214,161378,5.08,1.32,2.23,0,0,0,673.02,638.22,0,0,0,0,"4,175,036","421,503","6,987","1,449,420","1,492,819","545,832","578,090","101,888",663,87,0,0,0,0,41.9,49.3,11.4,33.5,76.6,58,91.7,103.76,99.04,11.2,"9,522","8,451","1,071","2,114.01","20,036",0.75,0.42,50.6,84.9,54.4,69.4,40.2,73.5,54.4,0,"380,610","212,953",34.60,50.70,107.54,"14,834",0,0,0,0,0,0,0,0
12/1/2004,3023612,2258992,764619,46090,116231,162321,4.45,1.32,2.1,0,0,0,679.93,645.05,0,0,0,0,"4,174,073","489,509","6,082","1,365,200","1,495,308","634,515","542,005","130,963",754,88,0,0,0,0,49.1,77.9,20.2,56.6,73.8,71.7,83.9,101.53,97.63,9.8,"9,405","8,482",923,"2,388.43","167,624",0.7,0.59,70.3,90.8,70.2,134.1,65.6,77.1,70.3,0,"261,866","314,649",35.70,52.00,108.1,"14,772",0,0,0,0,0,0,0,0
1/1/2005,2464549,2256607,207942,47770,116389,164160,4.48,1.27,2.08,0,0,0,686.54,651.48,0,0,0,0,"4,250,545","612,620","6,426","1,455,038","1,633,293","499,134","559,340","97,314",782,89.2,0,0,0,0,40,59,10,30.9,69.2,54.3,79.5,102.26,98.31,11.1,"9,382","8,338","1,044","2,006.72","52,796",0.53,0.38,47.7,82.6,52.2,54.3,38.2,68.4,52,0,"263,452","316,122",34.90,50.80,108.49,"15,040",0,0,0,0,0,0,0,0
2/1/2005,2538509,2093689,444820,48886,117604,166490,4.47,1.36,2.15,0,0,0,687.66,652.83,0,0,0,0,"3,918,419","478,408","6,037","1,263,485","1,544,694","487,256","528,437","88,510",701,86.5,0,0,0,0,38,59.8,13.7,26.5,55.6,47,74.9,103,98.6,11.5,"9,417","8,333","1,084","2,029.03","52,648",0.68,0.59,43.3,67.1,47.6,49.6,35.4,55.6,46.2,0,"283,582","336,608",33.50,49.30,108.01,"14,528",0,0,0,0,0,0,0,0
3/1/2005,2976697,2513586,463111,49660,118249,167910,4.47,1.52,2.28,0,0,0,692.39,657.15,0,0,0,0,"4,046,888","463,839","6,866","1,256,091","1,532,428","574,659","559,690","117,154",756,87.2,0,0,0,0,45.1,57,24.5,32.6,63.8,55.9,85.7,103.74,98.83,11.5,"9,553","8,457","1,096","1,959.18","53,019",0.87,1.35,49.7,77,53.4,58.8,41.3,70.2,53.5,0,"256,671","377,138",34.30,50.10,108.37,"14,852",0,0,0,0,0,0,0,0
4/1/2005,2799491,2276882,522609,50750,120039,170789,4.51,1.71,2.43,0,0,0,696.17,660.57,0,0,0,0,"4,223,435","574,501","6,748","1,344,118","1,534,277","601,386","619,916","116,990",756,86.6,0,0,0,0,43.6,49.1,23,31.7,63.1,53.3,84.1,105.38,100.84,11.4,"9,563","8,469","1,094","1,948.33","120,468",0.73,0.84,48.4,76.5,50,69.4,42.8,64.4,50.1,0,"264,970","352,935",35.00,50.60,108.58,"15,550",0,0,0,0,0,0,0,0
5/1/2005,3123777,2505187,618590,51893,118966,170859,4.67,1.36,2.23,0,0,0,719.98,683.54,0,0,0,0,"4,125,686","544,496","6,227","1,317,011","1,529,102","594,822","559,363","119,161",808,90.2,0,0,0,0,47,51.2,20.7,34.5,62.8,54.9,90.2,106.62,101.79,10.5,"9,529","8,529","1,000","1,968.67","87,963",0.37,0.55,50.5,78.2,50.6,77.7,48,65.5,50.5,0,"271,204","338,361",35.60,50.80,109.12,"14,987",0,0,0,0,0,0,0,0
6/1/2005,3272518,2484104,788414,52916,120394,173310,4.52,1.29,2.14,0,0,0,721.52,685.15,0,0,0,0,"4,190,095","524,703","5,045","1,214,952","1,549,251","670,458","626,943","123,446",717,88.5,0,0,0,0,46.9,46.6,27.9,32.5,65.4,55,91.2,107.55,101.42,10.5,"9,502","8,506",996,"2,025.33","67,148",0.02,0.05,48.9,79.2,49.1,70.5,45.7,68.7,48.9,0,"264,151","318,566",36.20,51.50,109.56,"15,164",0,0,0,0,0,0,0,0
7/1/2005,3349843,2598635,751208,54294,121682,175977,4.59,1.36,2.22,0,0,0,726.33,689.77,0,0,0,0,"4,170,803","534,120","5,078","1,363,703","1,541,660","536,733","598,422","125,207",694,87.8,0,0,0,0,44.6,47.3,25.1,34.1,63.8,54.9,90.3,108.31,101.22,9.9,"9,465","8,530",935,"2,025.56","54,419",0.07,0.28,51.2,80.4,52.5,74.4,46.7,63.6,52.4,0,"278,972","334,928",36.50,52.40,109.29,"14,815",0,0,0,0,0,0,0,0
8/1/2005,3725127,3104598,620529,55203,123411,178613,4.66,1.25,2.16,0,0,0,726.95,690.36,0,0,0,0,"4,231,373","471,902","4,317","1,329,026","1,604,022","563,335","596,079","134,594",626,88.6,0,0,0,0,47.7,52.5,21.4,35.2,67.4,58.3,96.6,109.06,101.37,9.4,"9,431","8,541",890,"1,997.47","55,946",0.01,0.26,51.1,80.3,53.1,70.2,44.4,75,53,0,"250,035","308,827",36.40,52.00,109.95,"14,904",0,0,0,0,0,0,0,0
9/1/2005,3721631,2657473,1064158,56093,124379,180472,4.68,1.38,2.27,0,0,0,727.3,690.64,0,0,0,0,"4,374,973","415,047","6,885","1,295,829","1,645,358","650,220","649,823","126,858",632,87.1,0,0,0,0,44.7,47.2,23.1,32.6,62.7,55.1,93.3,109.84,101.93,9.7,"9,500","8,581",919,"1,950.96","58,778",0.47,0.3,48.8,79.4,51.3,68.7,38.5,70,51.2,0,"254,361","291,103",35.50,50.80,109.79,"15,285",0,0,0,0,0,0,0,0
10/1/2005,3188967,2669553,519415,57273,125854,183128,4.81,1.61,2.49,0,0,0,731.28,694.83,0,0,0,0,"4,409,775","559,083","6,458","1,399,795","1,645,423","556,155","666,136","135,808",587,86.8,0,0,0,0,45.6,46.7,20.1,38.4,64.4,57.4,93.1,110.34,101.73,9.6,"9,513","8,602",911,"1,992.08","36,747",0.92,0.5,52.2,80,54.9,72,43.7,69.9,54.8,0,"325,273","288,396",36.60,51.80,110.29,"15,245",0,0,0,0,0,0,0,0
11/1/2005,3346504,2898949,447555,58726,127441,186167,4.87,1.47,2.41,0,0,0,732.52,695.86,0,0,0,0,"4,440,130","406,252","6,160","1,336,578","1,627,265","613,557","717,631","138,939",625,88.8,0,0,0,0,45.4,49.2,21.7,38.5,69.2,59.6,92.2,109.89,100.15,9.7,"9,502","8,579",923,"2,325.32","36,882",0.37,0.13,51.9,76.9,53.5,75.3,45.7,77.7,53.5,0,"363,772","233,607",36.70,52.00,111.28,"15,468",0,0,0,0,0,0,0,0
12/1/2005,3471455,2693492,777963,60352,131174,191526,4.57,1.34,2.23,0,0,0,733.24,696.37,0,0,0,0,"4,619,131","794,225","5,563","1,534,731","1,666,356","628,140","635,628","148,713",669,90.6,0,0,0,0,50.9,70.8,45,63.8,65.2,73,85.9,108.21,98.29,7.8,"9,390","8,653",737,"2,373.32","130,174",0.26,0.17,72.9,84.9,70.4,144.6,70,77.7,70.6,0,"292,164","339,285",38.00,53.60,111.83,"15,242",0,0,0,0,0,0,0,0
1/1/2006,2884563,2563610,320953,62157,129704,191861,4.84,1.28,2.29,0,0,0,731.68,694.92,0,0,0,0,"4,560,043","680,405","4,131","1,479,770","1,751,721","596,234","603,531","124,656",674,90.1,0,0,0,0,42.7,61.2,27.5,36.3,63,56.5,81.1,108.88,99.06,9.2,"9,430","8,565",865,"2,112.76","47,121",0.3,0.07,51.3,76.4,55.3,61.6,41.3,69.4,55.4,0,"262,148","347,006",38.50,55.00,112.45,"17,289",0,0,0,0,0,0,0,0
2/1/2006,2907237,2366742,540496,63484,130755,194239,5.09,1.46,2.49,0,0,0,732.5,695.67,0,0,0,0,"3,742,525","433,085","5,879","1,068,809","1,642,886","549,100","360,123","115,728",651,90.6,0,0,0,0,40.3,60.4,20.4,31.5,54.9,47.8,78.5,110.08,99.32,10.5,"9,535","8,537",998,"2,066.88","84,858",0.34,0.15,46.3,60.8,51,54.3,37.5,51.5,49.4,0,"312,636","368,368",36.50,52.90,112.76,"16,809",0,0,0,0,0,0,0,0
3/1/2006,3785277,3157697,627580,64831,131515,196346,5.27,1.5,2.59,0,0,0,735.45,698.69,0,0,0,0,"4,883,639","407,323","6,335","1,502,757","1,678,197","586,532","905,455","204,363",715,90.5,0,0,0,0,46.3,59,28.3,36.6,66.4,56.2,91.5,110.86,99.69,10.6,"9,547","8,535","1,012","2,092.27","55,732",0.37,0.07,51.2,65.8,55.5,60.3,42.7,67.6,53.7,0,"264,773","372,508",36.60,52.50,113.57,"17,006",0,0,0,0,0,0,0,0
4/1/2006,3202226,2799713,402513,66457,133515,199972,5.46,1.5,2.65,0,0,0,732.96,696.24,0,0,0,0,"4,539,463","534,265","8,660","1,472,890","1,616,006","593,268","670,073","178,566",730,91.8,0,0,0,0,44.2,54.8,23,38,56.6,53.3,84.4,112.33,101.3,10.7,"9,524","8,503","1,021","2,130.10","107,735",0.07,0.06,52.1,62.1,56.9,67.3,43.9,57.2,56.9,0,"296,687","383,802",37.00,53.30,114.43,"16,122",0,0,0,0,0,0,0,0
5/1/2006,3602538,3336773,265765,68020,135790,203811,5.66,1.54,2.74,0,0,0,750.27,712.63,0,0,0,0,"4,632,751","545,743","8,548","1,408,692","1,727,376","605,657","690,941","191,537",775,92.5,0,0,0,0,46.2,55.5,28.8,41.8,65.7,57.9,95.9,113.52,102.38,10.5,"9,487","8,488",999,"2,114.44","87,115",0.01,0.11,53.1,64.8,52.8,85.2,52.8,69.2,52.7,0,"288,085","346,427",36.90,53.20,114.87,"16,260",0,0,0,0,0,0,0,0
6/1/2006,4058058,3027133,1030925,69847,137371,207217,5.3,1.5,2.61,0,0,0,755.53,717.74,0,0,0,0,"4,576,974","742,104","6,486","1,474,591","1,694,325","558,513","709,293","133,766",742,90.2,0,0,0,0,46,47.2,32.4,38.8,75.8,54,92.1,114.34,102.51,10.9,"9,631","8,582","1,049","2,099.38","58,342",0.3,0.14,50.8,63.2,52.8,68.7,45.6,58.7,52.8,0,"279,464","336,374",36.80,53.20,114.1,"15,473",0,0,0,0,0,0,0,0
7/1/2006,4209667,2885897,1323771,71500,139393,210893,5.41,1.49,2.65,0,0,0,755.03,717.39,0,0,0,0,"4,456,721","575,003","4,921","1,411,554","1,674,418","536,596","677,515","151,717",721,91.5,0,0,0,0,44.6,50.4,31.2,40.2,80.9,57.7,94.7,115.13,102.6,11.3,"9,739","8,635","1,104","2,089.13","56,910",0.15,0.12,52.1,72.5,54.4,69.7,45.2,67.7,54.4,0,"308,753","351,044",37.10,53.60,115.45,"15,209",0,0,0,0,0,0,0,0
8/1/2006,4565245,3749143,816102,72958,136755,209714,5.45,1.58,2.76,0,0,0,755.17,717.64,0,0,0,0,"4,583,451","497,427","5,381","1,410,096","1,707,014","602,467","697,249","161,244",689,91.4,0,0,0,0,46,52.5,25.4,44.9,84.7,60.4,100.3,115.73,102.11,11.6,"9,859","8,720","1,139","2,046.77","42,291",0.04,0.02,53.6,73.8,55.2,70.3,49,73.5,55.1,0,"273,710","324,082",37.80,54.40,115.34,"15,789",0,0,0,0,0,0,0,0
9/1/2006,4090224,3393864,696361,74625,139566,214191,5.32,1.57,2.72,0,0,0,756.97,719.31,0,0,0,0,"4,733,161","501,415","6,126","1,510,872","1,769,846","541,438","765,845","139,034",544,89.2,0,0,0,0,45.1,48.7,28.6,46,78.9,58.7,94.2,116.41,102.48,11.1,"9,915","8,814","1,101","2,085.47","50,372",0.18,0.19,53.5,70.4,55.8,69.1,47.8,68.5,55.7,0,"287,496","334,027",38.20,55.20,115.36,"15,860",7213388,6471906,0,0,0,0,0,0
10/1/2006,4401694,3660867,740827,75986,141520,217506,5.48,1.63,2.81,0,0,0,758.77,720.97,0,0,0,0,"5,474,834","542,173","7,908","1,631,188","1,911,206","629,215","682,149","613,168",554,90.4,0,0,0,0,46.3,47.5,23.2,51.9,80.6,62.2,97.6,117.05,102.45,10.5,"9,872","8,834","1,038","2,136.60","46,531",0.29,0.39,55.6,72.2,56.8,68.1,54.6,76,56.7,0,"344,620","320,616",38.60,56.00,116.46,"15,890",7213388,6471906,0,0,0,0,0,0
11/1/2006,3895027,3459008,436019,77989,144696,222686,5.43,1.64,2.8,0,0,0,761.13,723.39,0,0,0,0,"6,245,159","628,883","7,932","1,890,973","2,038,633","591,689","726,448","989,484",631,91,0,0,0,0,45.8,47.8,24,50.5,81.4,62.8,94.5,116.75,101.3,10.3,"9,897","8,876","1,021","2,407.25","24,004",0.26,0.42,55.9,73.3,56.7,79.1,53.6,77,56.6,0,"391,765","251,389",38.90,55.90,116.82,"16,723",7213388,6471906,0,0,0,0,0,0
12/1/2006,4297697,2878603,1419094,79482,150024,229506,5.12,1.91,2.89,0,0,0,763.44,725.62,0,0,0,0,"5,359,726","745,356","6,861","1,736,066","1,878,819","600,398","651,490","486,092",652,92.9,0,0,0,0,50.8,71.8,49.3,83.1,61.7,74.8,85.1,114.94,99.58,9,"9,734","8,854",880,"2,586.37","140,376",0.92,1.48,76.7,78.5,72.9,148.2,74.1,76.2,73.2,0,"318,545","377,717",39.40,56.80,117.89,"16,690",7213388,6471906,0,0,0,0,0,0
1/1/2007,3660243,3690311,30068,81803,147790,229594,5.18,1.99,2.98,0,0,0,764.67,726.78,0,0,0,0,"5,017,519","589,373","9,339","1,644,839","2,027,850","586,131","629,583","119,777",677,91.3,0,0,0,0,44.8,64.7,24.2,48,69.7,59,83.3,115.78,100.68,10.1,"9,743","8,755",988,"2,196.71","59,172",0.5,0.4,54.1,74.2,54.4,66.7,55.4,70.1,54.5,0,"305,197","388,607",39.90,57.50,118.26,"16,528",7216720,6445930,0,0,0,0,0,0
2/1/2007,3239825,2924077,315748,83658,149361,233019,5.08,1.74,2.78,0,0,0,770.58,732.31,0,0,0,0,"4,732,808","532,769","8,339","1,431,519","1,942,944","561,384","679,983","108,639",644,93.7,0,0,0,0,41.5,66.1,23.4,42.3,58.3,53.8,81.3,116.9,101.4,10.6,"9,779","8,745","1,034","2,158.31","83,410",0.5,0.28,50.8,69.1,53.6,56.4,46.9,61.6,53.6,0,"339,753","406,976",40.10,58.10,119.42,"16,512",7216720,6445930,0,0,0,0,0,0
3/1/2007,4308300,3966986,341314,85743,151850,237593,4.99,1.49,2.59,0,0,0,772.71,734.39,0,0,0,0,"4,657,041","445,674","8,398","1,161,232","1,803,704","961,587","611,424","110,696",693,93.2,0,0,0,0,48.7,67.8,33.6,52.7,66,63.7,93.8,117.81,102.39,11.5,"9,943","8,802","1,141","2,147.38","67,223",0.3,0.29,58.4,74.9,60.3,67.1,54.8,77.9,60.3,0,"307,970","437,390",41.00,59.10,119.68,"17,593",7216720,6445930,0,0,0,0,0,0
4/1/2007,3861988,3371673,490316,86432,154406,240838,5.1,1.47,2.62,0,0,0,772.95,734.47,0,0,0,0,"4,969,817","630,088","9,952","1,670,606","1,951,426","570,899","636,096","130,838",733,94.4,0,0,0,0,46.5,67.7,32,55.6,62.8,62.3,88,119.55,103.71,11.6,"9,920","8,773","1,147","2,162.10","129,420",0.28,0.26,57.8,71.2,60.4,71.8,49.7,75,60.5,0,"342,124","423,591",41.70,59.90,121.04,"17,664",7387155,6407258,0,0,0,0,0,0
5/1/2007,4513640,4060158,453482,89912,155786,245698,5.14,1.54,2.7,0,0,0,788.84,749.93,0,0,0,0,"5,148,428","564,917","9,421","1,567,305","1,974,925","719,196","748,087","129,494",698,94.4,0,0,0,0,49.3,67.4,32.8,62.6,84.5,67,98.6,120.68,104.75,11.2,"9,843","8,744","1,099","2,122.76","81,467",0.29,0.26,60.8,70.6,58.6,100.3,59.2,80.2,58.7,0,"320,163","385,646",42.40,60.70,121.94,"17,337",7387155,6407258,0,0,0,0,0,0
6/1/2007,4416843,3829649,587194,92711,162347,255057,4.84,1.37,2.48,0,0,0,797.03,757.8,0,0,0,0,"5,088,500","578,998","8,362","1,460,490","2,023,898","744,177","733,101","118,472",656,97.1,0,0,0,0,50.3,64.6,38.9,56.1,83.9,64.4,97.8,121.59,105.28,10.2,"9,940","8,929","1,011","2,071.19","65,483",0.35,0.51,58.4,69.2,58.4,81.7,54.3,76.6,58.4,0,"323,993","383,400",42.70,60.50,123.26,"16,896",7387155,6407258,0,0,0,0,0,0
7/1/2007,4213196,4013863,199332,95090,165651,260741,4.87,1.37,2.49,0,0,0,796.61,757.34,0,0,0,0,"5,165,247","550,238","7,544","1,515,037","2,018,890","806,494","700,968","116,314",659,96.3,0,0,0,0,48.7,64.6,41.5,57.4,87.2,66.5,100.8,122.44,105.34,10.3,"9,910","8,889","1,021","2,091.48","59,407",0.17,0.18,58.6,71.8,58.8,78.5,54.2,82.9,58.9,0,"340,020","399,069",43.40,61.30,124.5,"16,622",7387155,6407258,0,0,0,0,0,0
8/1/2007,4781301,4736309,44992,97825,170564,268389,4.79,1.34,2.45,0,0,0,799.68,760.37,0,0,0,0,"5,303,067","484,915","8,854","1,769,919","2,030,361","587,407","727,452","179,074",613,96.8,0,0,0,0,51,73.3,36.1,62.9,94.1,70.9,106.1,123.25,106.19,10.1,"10,011","8,997","1,014","2,087.05","59,049",0.47,0.51,60.9,75,60.5,80.6,57.8,91.7,60.6,0,"302,402","379,820",44.00,61.50,125.4,"17,013",7387155,6407258,0,0,0,0,0,0
